Nr_Zlecenia_Produkcyjnego;BrakLutowia;BrakKomponentu;ZabrudzonaDioda;UszkodzonaDioda;UszkodzonePCB;PrzesuniecieDiody;ZanieczyszczenieZpieca;Inne;DataCzas
1214428;0;0;0;0;0;0;0;0;18.10.2017 18:05:00
1214441;0;0;0;1;0;0;0;0;18.10.2017 18:44:00
1214422;0;0;2;1;0;0;0;1;18.10.2017 19:30:00
1214440;0;0;1;0;0;0;0;0;18.10.2017 19:32:00
1214442;0;0;0;0;0;0;0;0;18.10.2017 20:55:00
1214438;0;0;1;0;0;0;0;0;18.10.2017 20:58:00
1214439;0;0;0;0;0;0;0;0;18.10.2017 22:18:00
1214728;0;0;0;0;0;0;0;0;18.10.2017 22:38:00
1214501;0;0;0;0;0;0;0;0;18.10.2017 22:42:00
1214634;0;0;0;0;0;0;0;0;19.10.2017 00:23:00
1208339;0;0;0;0;0;0;0;0;19.10.2017 06:42:00
1208385;0;0;0;0;0;0;0;0;19.10.2017 07:00:00
1214762;0;0;0;2;0;0;0;0;19.10.2017 07:22:00
1214755;0;0;0;0;0;0;0;0;19.10.2017 07:45:00
1214764;0;0;2;0;0;0;0;0;19.10.2017 08:10:00
1214752;0;0;1;0;0;0;0;3;19.10.2017 08:23:00
1214731;0;0;0;0;0;0;0;0;19.10.2017 09:22:00
1214750;0;0;0;0;0;0;0;1;19.10.2017 10:09:00
1214773;0;0;0;2;0;0;0;0;19.10.2017 10:58:00
1208333;0;0;1;0;0;2;0;0;19.10.2017 12:36:00
1208338;0;0;1;0;0;0;0;0;19.10.2017 12:40:00
1214760;0;0;0;0;0;0;0;1;19.10.2017 13:30:00
1204929;0;0;0;0;0;0;0;0;19.10.2017 16:15:00
1214640;0;0;2;0;0;0;0;0;19.10.2017 20:01:00
1214700;0;0;0;0;0;0;0;0;19.10.2017 20:04:00
1213563;0;0;0;0;0;0;0;0;19.10.2017 22:34:00
1213573;0;0;0;0;0;0;0;0;19.10.2017 22:51:00
1212929;0;0;0;0;0;0;0;0;20.10.2017 05:41:00
1214836;0;0;0;0;0;0;0;0;20.10.2017 06:06:00
1214813;0;0;0;0;0;0;0;1;20.10.2017 06:13:00
1214821;0;0;0;0;0;0;0;0;20.10.2017 06:19:00
1214838;0;0;0;0;0;0;0;0;20.10.2017 06:23:00
1214834;0;6;0;0;0;0;0;0;20.10.2017 06:30:00
1214807;0;0;0;0;0;0;0;1;20.10.2017 06:37:00
1214860;0;0;0;1;0;0;0;0;20.10.2017 09:41:00
1212448;0;0;1;1;0;0;0;3;08.10.2017 14:42:00
1212730;0;0;0;1;0;0;0;0;09.10.2017 13:32:00
1212587;0;0;1;0;0;0;0;0;09.10.2017 13:52:00
1212637;0;0;0;0;0;0;0;0;09.10.2017 14:44:00
1212781;0;0;2;0;0;0;0;0;09.10.2017 15:05:00
1212581;0;0;0;0;0;0;0;0;10.10.2017 00:12:00
1212670;0;0;0;0;0;0;0;0;10.10.2017 00:22:00
1212667;0;0;0;0;0;0;0;0;10.10.2017 00:25:00
1212773;0;0;0;0;0;0;0;0;10.10.2017 00:33:00
1212786;0;0;0;0;0;0;0;0;10.10.2017 00:39:00
1212734;0;0;1;0;0;0;0;0;10.10.2017 00:42:00
1212669;0;0;0;0;0;0;0;0;10.10.2017 01:07:00
1212775;0;0;0;0;0;0;0;0;10.10.2017 01:14:00
1212682;0;0;0;0;0;0;0;0;10.10.2017 01:23:00
1212562;0;0;1;0;0;0;0;0;10.10.2017 03:22:00
1212498;0;0;0;0;0;0;0;0;10.10.2017 03:23:00
1213475;0;0;0;0;0;0;0;2;10.10.2017 15:44:00
1213427;1;0;1;0;0;0;0;1;10.10.2017 16:14:00
1213503;0;0;0;0;0;0;0;1;11.10.2017 03:46:00
1213502;0;0;0;0;0;0;0;0;11.10.2017 04:17:00
1213418;0;0;0;0;0;0;0;0;11.10.2017 05:24:00
1213474;0;0;1;0;0;0;0;0;11.10.2017 05:47:00
1213423;0;0;0;0;0;0;0;0;11.10.2017 06:08:00
1213417;0;0;0;0;0;0;0;0;11.10.2017 06:35:00
1213419;0;0;0;1;0;0;0;0;11.10.2017 06:43:00
1213507;0;0;0;0;0;0;0;0;11.10.2017 07:03:00
1213485;0;2;0;0;0;1;0;0;11.10.2017 16:12:00
1213481;0;0;0;8;1;0;0;0;11.10.2017 16:59:00
1213483;0;0;0;0;1;0;0;2;11.10.2017 19:24:00
1213560;0;0;1;0;0;0;0;0;11.10.2017 20:03:00
1212727;0;0;0;0;1;0;0;0;11.10.2017 22:21:00
1213484;0;0;0;0;0;0;0;0;11.10.2017 22:51:00
1212729;0;0;0;0;1;0;0;0;11.10.2017 23:19:00
1212606;0;0;0;0;1;0;1;0;12.10.2017 00:32:00
1213490;0;0;0;0;1;0;0;0;12.10.2017 02:13:00
1213578;0;0;0;0;0;0;0;0;12.10.2017 04:34:00
1213577;0;0;0;0;0;0;0;0;12.10.2017 04:46:00
1213576;0;0;0;0;0;0;0;0;12.10.2017 04:49:00
1213529;0;0;0;0;0;0;0;0;12.10.2017 04:59:00
1213525;0;2;1;0;1;0;0;0;12.10.2017 05:16:00
1213532;0;2;0;0;0;0;0;0;12.10.2017 05:32:00
1213526;0;0;2;1;0;0;0;0;12.10.2017 07:00:00
1213528;0;0;2;1;0;0;0;0;12.10.2017 08:28:00
1213629;0;0;0;0;0;0;0;0;12.10.2017 23:49:00
1213630;0;0;0;0;0;0;0;0;13.10.2017 00:09:00
1213545;0;0;0;0;0;0;0;0;13.10.2017 00:38:00
1213645;6;0;0;1;1;0;0;11;13.10.2017 19:28:00
1212627;0;0;0;1;0;0;0;0;14.10.2017 00:38:00
1212632;0;0;1;2;1;0;0;0;14.10.2017 01:00:00
1212629;0;0;0;0;1;0;1;0;14.10.2017 01:35:00
1212679;0;0;0;0;0;0;0;0;14.10.2017 01:47:00
1212604;0;0;0;0;1;0;1;0;14.10.2017 02:31:00
1212631;0;0;0;0;2;0;3;0;14.10.2017 03:45:00
1212628;0;0;1;0;0;0;0;0;14.10.2017 03:53:00
1212633;0;0;0;0;0;0;0;0;14.10.2017 04:03:00
1212616;0;0;1;0;1;0;0;0;14.10.2017 04:21:00
1212613;0;0;0;0;1;0;0;0;14.10.2017 04:49:00
1212707;0;0;2;1;1;0;0;0;14.10.2017 05:03:00
1212702;0;1;0;0;1;0;0;0;14.10.2017 05:48:00
1212725;0;0;2;0;0;0;0;0;14.10.2017 06:19:00
1213719;0;0;0;0;0;0;0;0;14.10.2017 10:45:00
1213708;0;0;0;0;0;0;0;1;14.10.2017 11:02:00
1210835;0;0;0;0;0;3;2;1;14.10.2017 11:06:00
1213583;0;0;1;0;2;0;0;0;14.10.2017 11:39:00
1213591;0;0;0;0;0;0;0;0;14.10.2017 11:41:00
1213592;0;0;0;0;0;0;1;2;14.10.2017 11:52:00
1213590;0;0;0;0;0;0;0;0;14.10.2017 12:47:00
1213589;0;0;1;0;0;0;0;1;14.10.2017 14:16:00
1213666;0;0;0;0;0;0;0;7;14.10.2017 18:29:00
1213679;1;0;0;1;0;0;0;1;14.10.2017 18:44:00
1213819;0;0;0;0;0;0;6;1;15.10.2017 10:08:00
1213640;0;0;0;0;0;0;0;0;15.10.2017 10:11:00
1213677;0;0;0;0;1;0;0;1;15.10.2017 10:56:00
1208362;0;0;0;0;0;0;0;0;17.10.2017 07:14:00
1210584;0;0;0;0;0;0;0;0;17.10.2017 07:19:00
1212851;0;0;0;0;1;0;0;0;17.10.2017 13:19:00
1214411;0;0;0;0;0;0;0;0;17.10.2017 14:42:00
1214593;0;0;0;0;0;0;0;0;18.10.2017 02:41:00
1214595;0;0;1;0;0;0;0;0;18.10.2017 02:52:00
1214597;0;0;1;0;0;0;0;0;18.10.2017 03:01:00
1214594;0;0;0;0;1;0;0;0;18.10.2017 03:10:00
1214596;0;0;0;0;0;0;0;0;18.10.2017 03:17:00
1214519;0;0;0;0;1;0;0;0;18.10.2017 03:23:00
1214434;0;0;0;1;0;0;0;0;18.10.2017 03:32:00
1214592;0;0;0;0;0;0;0;0;18.10.2017 03:36:00
1214521;0;0;1;0;0;0;0;0;18.10.2017 03:42:00
1214591;0;0;0;0;0;0;0;0;18.10.2017 03:45:00
1214518;0;0;0;0;0;0;0;0;18.10.2017 03:52:00
1214517;0;0;0;0;0;0;0;0;18.10.2017 03:56:00
1214515;0;0;1;1;0;0;0;0;18.10.2017 04:15:00
1214590;0;0;0;0;0;0;0;0;18.10.2017 04:18:00
1214514;0;0;0;0;0;0;0;0;18.10.2017 04:25:00
1214513;0;0;0;0;0;0;0;0;18.10.2017 04:29:00
1214520;0;0;0;0;0;0;0;0;18.10.2017 04:32:00
1214516;0;0;0;0;0;0;0;0;18.10.2017 04:37:00
1214432;0;0;0;0;0;0;0;0;18.10.2017 04:54:00
1214581;0;0;1;0;0;0;0;8;18.10.2017 08:30:00
1214619;0;0;1;0;0;0;0;4;18.10.2017 13:04:00
1214577;1;0;0;1;0;0;0;0;18.10.2017 13:08:00
1214624;0;0;0;0;0;0;0;1;18.10.2017 13:28:00
1214766;0;0;0;0;0;0;0;0;19.10.2017 14:34:00
1212766;0;0;0;0;0;0;0;0;19.10.2017 14:46:00
1213574;0;0;0;1;0;0;0;0;19.10.2017 23:07:00
1213564;0;0;0;0;0;0;0;0;19.10.2017 23:09:00
1214809;0;0;1;0;0;0;0;0;20.10.2017 06:45:00
1214839;0;0;0;0;0;0;0;1;20.10.2017 06:49:00
1214837;0;0;0;0;1;0;0;0;20.10.2017 06:54:00
1213428;0;0;0;0;0;0;0;0;11.10.2017 04:42:00
1212691;0;0;0;0;0;0;1;0;11.10.2017 09:51:00
1212723;0;0;5;5;0;0;0;2;11.10.2017 18:57:00
1214498;0;0;0;0;0;0;0;0;17.10.2017 21:17:00
1213603;0;0;0;0;0;0;0;0;18.10.2017 06:41:00
1213602;0;0;0;0;0;0;0;0;18.10.2017 07:19:00
1214435;0;0;0;0;0;0;0;0;18.10.2017 08:14:00
1214627;0;0;0;0;0;0;0;4;18.10.2017 13:21:00
1214424;0;0;0;0;0;0;0;0;18.10.2017 17:18:00
1214430;0;0;0;0;0;0;0;0;18.10.2017 17:24:00
1214485;0;0;0;0;0;0;0;0;19.10.2017 17:56:00
1213566;0;1;0;0;0;0;0;0;20.10.2017 00:54:00
1213822;0;0;0;0;0;0;0;0;20.10.2017 01:25:00
1214657;0;0;0;0;0;0;0;0;20.10.2017 01:30:00
1214658;0;0;0;0;0;0;0;0;20.10.2017 01:38:00
1213845;0;0;0;0;0;0;0;5;20.10.2017 01:57:00
1213838;0;0;0;0;0;0;0;0;20.10.2017 02:57:00
1213844;0;0;0;0;0;0;0;49;20.10.2017 03:41:00
1214745;0;0;0;0;0;0;0;0;20.10.2017 04:11:00
1214749;0;0;0;0;0;0;0;0;20.10.2017 04:21:00
1214748;0;0;0;0;0;0;0;0;20.10.2017 04:31:00
1214822;0;0;0;0;1;0;0;0;20.10.2017 06:58:00
1214811;0;0;1;0;2;0;0;0;20.10.2017 07:03:00
1214832;0;0;0;0;1;0;0;0;20.10.2017 07:06:00
1214812;0;0;1;2;0;0;0;1;20.10.2017 07:35:00
1213546;0;0;2;0;0;0;0;6;12.10.2017 20:50:00
1213711;0;0;0;0;0;0;0;0;14.10.2017 09:06:00
1212918;0;0;0;0;1;0;0;0;16.10.2017 14:13:00
1212899;1;0;0;5;1;0;0;0;16.10.2017 14:28:00
1212895;0;0;1;0;4;0;0;0;16.10.2017 20:46:00
1212901;0;0;2;0;0;0;0;0;16.10.2017 20:50:00
1212840;0;0;0;0;0;0;0;0;16.10.2017 20:55:00
1212878;0;0;0;0;1;0;0;0;16.10.2017 20:58:00
1212897;0;0;0;0;0;0;0;2;17.10.2017 08:59:00
1214641;0;0;2;1;0;0;0;0;19.10.2017 11:38:00
1210577;0;0;0;0;0;0;0;0;17.10.2017 07:54:00
1208360;0;0;0;0;0;0;0;0;17.10.2017 07:58:00
1208359;0;0;0;0;0;0;0;0;17.10.2017 08:33:00
1208361;0;0;0;0;0;0;0;0;17.10.2017 08:36:00
1212903;0;0;0;0;0;0;0;0;17.10.2017 09:59:00
1212874;0;0;0;1;0;0;0;1;17.10.2017 10:05:00
1212892;0;0;0;1;0;0;0;1;17.10.2017 10:11:00
1212894;0;0;0;0;0;0;0;2;17.10.2017 10:34:00
1214421;0;0;0;0;0;0;0;0;17.10.2017 16:00:00
1214410;0;0;0;0;0;0;0;0;17.10.2017 16:18:00
1214420;0;0;0;0;0;0;0;0;17.10.2017 18:24:00
1214418;0;0;0;0;0;0;0;0;17.10.2017 19:08:00
1214491;0;0;0;0;0;0;0;1;17.10.2017 20:01:00
1214490;0;0;0;0;0;0;0;0;17.10.2017 23:56:00
1214497;0;0;0;0;0;0;0;0;17.10.2017 23:59:00
1213569;0;0;0;2;0;0;0;1;18.10.2017 00:55:00
1213724;0;0;0;1;0;0;0;0;18.10.2017 06:25:00
1214599;0;0;0;2;0;0;0;0;18.10.2017 07:04:00
1214589;2;0;1;0;0;0;0;0;18.10.2017 09:23:00
1214622;1;0;0;0;0;0;0;3;18.10.2017 11:45:00
1214623;0;0;0;0;0;0;0;0;18.10.2017 15:24:00
1214626;0;0;0;0;0;0;0;0;18.10.2017 15:26:00
1214625;0;0;0;0;0;0;0;0;18.10.2017 16:22:00
1214644;0;0;0;0;0;0;0;0;18.10.2017 16:24:00
1214615;0;0;0;0;0;0;0;0;18.10.2017 16:31:00
1214628;0;0;0;10;0;0;0;0;18.10.2017 16:36:00
1214616;0;0;0;0;0;0;0;0;18.10.2017 16:50:00
1214522;0;0;1;1;1;0;0;0;18.10.2017 21:32:00
1214426;0;0;0;0;0;0;0;0;18.10.2017 22:10:00
1214742;0;0;0;0;1;0;0;0;18.10.2017 22:55:00
1214631;0;0;0;0;0;0;0;0;18.10.2017 23:51:00
1214425;0;0;0;0;0;0;0;0;18.10.2017 23:55:00
1214633;0;0;0;0;0;0;0;0;18.10.2017 23:59:00
1214726;0;0;0;0;0;0;0;0;19.10.2017 00:09:00
1214632;0;0;0;0;0;0;0;0;19.10.2017 00:15:00
1204756;0;0;0;3;0;0;0;0;19.10.2017 03:06:00
1205817;0;0;0;0;0;0;0;0;19.10.2017 03:09:00
1214639;0;0;0;0;0;0;0;1;19.10.2017 03:20:00
1208011;0;0;0;0;0;0;0;0;19.10.2017 03:24:00
1206905;0;0;0;0;0;0;0;0;19.10.2017 03:27:00
1214636;0;0;0;0;0;0;0;0;19.10.2017 03:33:00
1214756;0;0;0;0;0;0;0;0;19.10.2017 03:34:00
1214751;0;0;0;1;0;0;0;0;19.10.2017 10:31:00
1214772;0;0;0;3;0;0;0;0;19.10.2017 11:07:00
1214730;0;0;0;9;0;0;0;0;19.10.2017 11:16:00
1214757;0;0;0;3;0;0;0;0;19.10.2017 11:57:00
1214758;0;0;1;0;0;0;0;0;19.10.2017 13:22:00
1213841;0;0;0;0;1;0;0;0;19.10.2017 18:10:00
1214770;0;0;0;0;0;0;0;0;19.10.2017 20:22:00
1214771;0;0;0;0;0;0;0;0;19.10.2017 20:24:00
1214494;0;0;0;0;0;0;0;0;19.10.2017 20:37:00
1213571;0;0;0;0;0;0;0;0;19.10.2017 23:19:00
1213575;0;0;0;0;0;0;0;0;19.10.2017 23:44:00
1213572;0;0;0;0;0;0;0;0;19.10.2017 23:48:00
1213565;0;0;0;0;0;0;0;0;20.10.2017 00:28:00
1214746;0;0;0;0;0;0;0;0;20.10.2017 05:13:00
1214618;0;0;0;3;0;0;0;1;20.10.2017 08:16:00
1214698;0;0;0;0;0;0;0;0;19.10.2017 00:35:00
1214733;0;0;0;0;0;0;0;0;19.10.2017 00:54:00
1214629;0;0;0;0;0;0;0;0;19.10.2017 01:00:00
1214744;0;0;1;0;0;0;0;1;19.10.2017 01:06:00
1214743;0;0;0;0;0;0;0;3;19.10.2017 01:09:00
1214635;0;0;0;0;0;0;0;0;19.10.2017 01:19:00
1214732;0;0;0;0;0;0;0;2;19.10.2017 01:27:00
1214694;0;0;0;0;0;0;0;0;19.10.2017 01:31:00
1214637;0;0;0;1;0;0;0;1;19.10.2017 02:35:00
1214620;0;0;0;1;0;0;0;7;19.10.2017 02:48:00
1214736;0;0;1;0;0;0;0;0;19.10.2017 03:50:00
1214740;0;0;0;0;0;0;0;0;19.10.2017 03:51:00
1214638;0;0;0;0;0;0;0;0;19.10.2017 03:58:00
1214727;0;0;2;0;0;0;0;1;19.10.2017 04:09:00
1214729;0;0;0;0;0;0;0;0;19.10.2017 04:16:00
1214696;0;0;0;0;0;0;0;0;19.10.2017 04:20:00
1214741;0;0;0;0;0;0;0;0;19.10.2017 04:25:00
1214754;0;0;0;0;0;0;0;0;19.10.2017 04:27:00
1214735;0;0;0;0;0;0;0;0;19.10.2017 04:51:00
1214695;0;0;0;0;0;0;0;0;19.10.2017 05:03:00
1214739;0;0;0;0;0;0;0;0;19.10.2017 05:19:00
1214697;0;0;0;0;0;0;0;0;19.10.2017 05:22:00
1214765;0;0;0;0;0;0;0;0;19.10.2017 05:46:00
1214444;0;1;0;0;0;0;0;0;19.10.2017 06:11:00
1214443;0;3;1;0;0;0;0;0;19.10.2017 06:16:00
1212776;0;0;0;0;0;0;0;0;19.10.2017 06:20:00
1210882;0;0;0;0;0;0;0;0;19.10.2017 06:26:00
1208328;0;0;0;0;0;0;0;0;19.10.2017 06:32:00
1214774;0;0;0;1;0;0;0;0;19.10.2017 11:00:00
1214747;0;0;0;0;0;0;0;0;20.10.2017 04:53:00
1214810;1;0;0;2;0;0;0;0;20.10.2017 13:02:00
1214858;0;0;0;5;0;0;0;0;20.10.2017 13:10:00
1212806;0;0;0;0;0;0;0;0;20.10.2017 13:37:00
1212832;0;0;0;0;0;0;0;0;20.10.2017 13:39:00
1212830;0;0;0;1;2;0;0;1;20.10.2017 13:56:00
1212807;0;0;0;0;2;0;0;0;20.10.2017 14:00:00
1214861;0;0;0;0;0;0;0;0;20.10.2017 14:42:00
1212831;0;0;2;0;1;0;0;0;20.10.2017 14:46:00
1214863;0;0;0;0;0;0;0;0;20.10.2017 14:53:00
1214672;0;0;0;0;0;0;0;0;20.10.2017 17:08:00
1214683;0;0;0;0;1;0;0;0;20.10.2017 17:16:00
1214679;0;0;0;0;0;0;0;0;20.10.2017 18:09:00
1213632;0;0;0;0;0;0;0;0;20.10.2017 18:14:00
1214682;0;0;0;0;0;0;0;1;20.10.2017 18:38:00
1213633;0;0;1;0;0;0;0;0;20.10.2017 19:07:00
1214671;0;0;1;0;0;0;0;0;20.10.2017 19:22:00
1214564;0;0;0;0;0;0;0;0;20.10.2017 20:24:00
1214566;0;0;0;0;1;0;0;0;20.10.2017 20:33:00
1214925;0;0;0;1;0;0;0;0;20.10.2017 21:30:00
1214923;0;0;0;4;0;0;0;0;20.10.2017 21:34:00
1214960;0;0;0;0;0;0;0;0;20.10.2017 23:22:00
1214975;0;0;0;0;0;0;0;0;20.10.2017 23:38:00
1214951;0;0;0;0;0;0;0;0;20.10.2017 23:41:00
1214964;0;0;0;0;0;0;0;0;21.10.2017 00:06:00
1214957;0;0;0;0;0;0;0;0;21.10.2017 00:08:00
1214955;0;0;0;0;0;0;0;0;21.10.2017 00:22:00
1214956;0;0;0;0;0;0;0;0;21.10.2017 00:29:00
1214717;0;0;0;0;0;0;0;0;21.10.2017 00:34:00
1214958;0;0;0;0;0;0;0;0;21.10.2017 00:38:00
1214974;0;0;0;0;0;0;0;1;21.10.2017 00:42:00
1214759;0;0;0;0;0;0;0;0;21.10.2017 01:27:00
1214984;0;0;0;0;0;0;0;0;21.10.2017 01:29:00
1214718;0;0;0;0;0;0;0;0;21.10.2017 01:37:00
1214953;0;0;0;0;0;0;0;0;21.10.2017 01:58:00
1214779;0;0;0;0;0;0;0;0;21.10.2017 02:27:00
1214720;0;0;0;0;0;0;0;0;21.10.2017 02:28:00
1214781;0;0;0;0;0;0;0;0;21.10.2017 02:32:00
1214865;0;0;0;0;0;0;0;0;21.10.2017 04:50:00
1214670;0;0;0;0;0;0;0;0;21.10.2017 05:04:00
1214690;0;0;0;0;0;0;0;0;21.10.2017 06:02:00
1214688;0;0;0;0;0;0;0;0;21.10.2017 06:12:00
1214648;0;0;0;0;0;0;0;0;21.10.2017 06:15:00
1214568;0;0;0;0;0;0;0;0;21.10.2017 06:18:00
1214488;0;0;0;0;0;0;0;80;21.10.2017 07:02:00
1213839;0;0;0;0;0;0;0;1;21.10.2017 07:08:00
1214492;0;0;0;0;0;0;0;79;21.10.2017 07:17:00
1214692;0;0;0;0;0;0;0;0;21.10.2017 07:46:00
1213635;0;0;1;0;0;0;0;0;21.10.2017 07:52:00
1214719;0;0;0;0;0;0;0;0;21.10.2017 08:29:00
1214689;0;0;0;1;0;0;0;1;21.10.2017 08:33:00
1214725;0;0;0;0;0;0;0;0;21.10.2017 08:36:00
1214976;0;0;2;10;0;0;0;0;21.10.2017 10:00:00
1214971;0;0;0;0;0;0;0;0;21.10.2017 10:05:00
1214968;0;0;0;0;0;0;0;0;21.10.2017 10:10:00
1214998;0;0;0;0;0;0;0;0;21.10.2017 10:15:00
1214977;0;0;0;0;0;0;0;0;21.10.2017 11:41:00
1214989;0;0;2;2;0;0;0;0;21.10.2017 11:48:00
1215004;0;0;1;0;0;0;0;0;21.10.2017 11:54:00
1208355;0;0;1;2;0;0;0;0;21.10.2017 12:37:00
1208389;0;0;1;0;0;0;0;0;21.10.2017 13:12:00
1208392;0;0;0;0;0;1;0;0;21.10.2017 13:22:00
1208387;0;0;0;0;0;0;0;0;21.10.2017 13:28:00
1208390;0;0;0;0;0;0;0;0;21.10.2017 13:43:00
1214656;0;0;0;2;0;0;0;0;21.10.2017 16:04:00
1214653;0;0;0;1;0;1;0;0;21.10.2017 16:14:00
1214652;0;0;0;1;0;0;0;0;21.10.2017 16:18:00
1214650;0;0;0;0;0;0;0;0;21.10.2017 16:37:00
1214855;0;0;0;0;0;0;0;0;21.10.2017 17:44:00
1208353;0;0;1;0;0;0;0;0;21.10.2017 20:17:00
1208407;0;0;1;0;0;0;0;0;21.10.2017 20:27:00
1215496;0;0;0;0;0;0;0;0;21.10.2017 20:33:00
1210464;0;0;0;0;0;0;0;0;21.10.2017 20:45:00
1208408;0;0;0;0;0;0;0;0;21.10.2017 20:52:00
1210938;0;0;0;0;0;0;0;0;21.10.2017 21:18:00
1214655;0;0;0;1;0;0;0;0;22.10.2017 06:13:00
1214684;0;0;0;0;0;0;0;0;22.10.2017 06:22:00
1214649;0;0;0;0;0;0;0;0;22.10.2017 06:23:00
1210940;0;0;0;0;0;0;0;0;22.10.2017 07:09:00
1213728;0;0;0;0;0;0;0;0;22.10.2017 08:10:00
1214867;0;0;0;0;0;0;0;0;22.10.2017 08:23:00
1213734;0;0;0;0;0;0;0;0;22.10.2017 08:45:00
1214872;0;0;0;0;1;0;0;0;22.10.2017 09:13:00
1208247;0;0;0;0;0;0;0;4;22.10.2017 09:50:00
1208246;0;0;0;0;0;0;0;0;22.10.2017 10:39:00
1210465;0;0;0;0;0;0;0;0;22.10.2017 10:54:00
1215009;0;0;0;0;0;0;0;0;22.10.2017 11:15:00
1210966;0;0;0;0;0;0;0;0;22.10.2017 11:21:00
1215008;0;0;0;0;0;0;0;0;22.10.2017 11:31:00
1210567;0;0;0;0;0;0;0;0;22.10.2017 11:46:00
1210575;0;0;0;0;0;0;0;0;22.10.2017 11:49:00
1208245;0;1;0;0;0;0;0;0;22.10.2017 12:09:00
1210957;0;0;0;0;0;0;0;0;22.10.2017 13:03:00
1208344;0;0;0;0;0;0;0;0;22.10.2017 13:06:00
1210594;0;0;0;0;0;0;0;0;22.10.2017 13:15:00
1210466;0;1;0;0;0;0;0;0;22.10.2017 13:17:00
1210604;0;0;0;0;0;0;0;0;22.10.2017 13:20:00
1210589;0;0;0;0;0;0;0;0;22.10.2017 13:42:00
1204849;0;0;0;0;0;0;0;0;23.10.2017 00:08:00
1204991;0;0;3;0;0;0;0;5;23.10.2017 00:15:00
1204925;0;0;0;0;0;0;0;0;23.10.2017 00:19:00
1204993;0;0;0;0;0;0;0;0;23.10.2017 00:30:00
1204853;0;0;0;0;0;0;0;0;23.10.2017 00:31:00
1204912;0;0;2;0;0;0;0;0;23.10.2017 00:37:00
1213747;0;0;0;9;0;0;0;0;23.10.2017 00:52:00
1213746;0;0;0;1;2;0;0;0;23.10.2017 01:10:00
1214598;0;0;0;2;0;0;0;0;23.10.2017 01:25:00
1204850;0;0;1;4;0;0;0;0;23.10.2017 01:49:00
1212898;2;0;0;0;3;0;0;0;20.10.2017 14:18:00
1214862;0;0;1;0;0;0;0;0;20.10.2017 15:12:00
1212833;0;0;0;0;0;0;0;0;20.10.2017 15:15:00
1214880;0;0;0;0;0;0;0;0;20.10.2017 16:17:00
1214882;0;0;0;1;0;0;0;0;20.10.2017 16:22:00
1214877;0;0;0;0;0;0;0;0;20.10.2017 16:32:00
1214926;0;0;0;0;0;0;0;0;20.10.2017 16:48:00
1214918;0;0;0;0;0;0;0;0;20.10.2017 16:50:00
1214961;0;0;2;0;0;0;0;0;20.10.2017 22:19:00
1214985;0;0;0;0;0;0;0;0;20.10.2017 22:25:00
1214952;0;0;0;0;0;0;0;0;21.10.2017 02:43:00
1214954;0;0;0;0;0;0;0;0;21.10.2017 02:54:00
1214963;0;0;0;0;0;0;0;0;21.10.2017 02:55:00
1214782;0;0;0;0;0;0;0;0;21.10.2017 03:03:00
1214761;0;0;0;0;0;0;0;0;21.10.2017 03:11:00
1214724;0;0;0;0;0;0;0;0;21.10.2017 03:17:00
1214721;0;0;0;0;0;0;0;0;21.10.2017 03:21:00
1214973;0;0;0;0;0;0;0;0;21.10.2017 03:31:00
1214687;0;0;0;0;0;0;0;0;21.10.2017 04:14:00
1214722;0;0;0;0;0;0;0;0;21.10.2017 04:21:00
1214994;0;0;0;0;0;0;0;0;21.10.2017 04:32:00
1214686;0;0;0;0;0;0;0;0;21.10.2017 05:07:00
1214645;0;0;0;0;0;0;0;0;21.10.2017 08:01:00
1213634;0;0;2;2;0;0;0;0;21.10.2017 08:10:00
1213636;0;0;6;0;0;0;0;1;21.10.2017 08:16:00
1214981;0;0;0;0;0;0;0;0;21.10.2017 08:49:00
1214969;0;0;0;0;0;0;0;0;21.10.2017 08:53:00
1214972;0;0;0;0;0;0;0;2;21.10.2017 09:35:00
1214988;0;0;0;3;0;0;0;0;21.10.2017 09:51:00
1214997;0;0;2;6;0;0;0;0;21.10.2017 11:03:00
1214847;0;0;1;0;0;0;0;0;21.10.2017 11:32:00
1215003;0;0;0;0;0;0;0;0;21.10.2017 12:09:00
1208386;0;0;0;0;0;1;0;0;21.10.2017 12:58:00
1208391;0;0;0;0;0;0;0;0;21.10.2017 13:04:00
1208384;0;0;0;0;0;0;0;0;21.10.2017 14:33:00
1208388;0;0;0;0;0;0;0;0;21.10.2017 14:35:00
1208394;0;0;0;0;0;0;0;0;21.10.2017 14:50:00
1214857;0;0;0;0;0;0;0;2;21.10.2017 15:08:00
1213705;0;0;0;0;0;0;0;0;21.10.2017 15:45:00
1214854;0;0;0;0;3;0;0;0;21.10.2017 17:15:00
1208348;0;0;1;0;0;0;0;0;21.10.2017 18:22:00
1214856;0;0;1;0;0;0;0;0;21.10.2017 18:50:00
1208349;0;0;0;0;0;0;0;0;21.10.2017 19:04:00
1208351;0;0;1;0;0;0;0;0;21.10.2017 19:17:00
1210463;0;0;0;0;0;0;0;0;21.10.2017 19:37:00
1208393;0;0;1;1;0;0;0;0;21.10.2017 19:47:00
1210941;0;0;0;0;0;0;0;0;22.10.2017 06:41:00
1210939;0;0;0;0;0;0;0;0;22.10.2017 06:53:00
1210573;0;0;0;0;0;0;0;0;22.10.2017 07:41:00
1210950;0;0;0;0;0;0;0;0;22.10.2017 12:14:00
